CHEMBLID,smiles,ido_ic50,tdo_ic50
CHEMBL4471614,Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c(F)c2)cn1,7.6777807052660805,6.667561540084395
CHEMBL4471831,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,5.924453038607469,6.5376020021010435
CHEMBL4471895,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,5.528708288941061,6.327902142064283
CHEMBL4472697,CCOP(=O)(CC)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.681936665037238,5.5951662833800615
CHEMBL4473408,Cl.NOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,5.698970004336019,5.2441251443275085
CHEMBL4514196,COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.995678626217358,5.402304814074488
CHEMBL4515137,O=C(CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)NCCO,6.603800652904264,5.0
CHEMBL4516705,Cl.NOC(c1ccc(F)cc1)c1ccc(F)cc1,5.774690718274137,5.288192770958809
CHEMBL4517541,Cl.NOC(c1ccccc1)c1cccc(Br)c1,6.0,5.145693958198919
CHEMBL4518260,Cn1cc(-c2cnc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)nc2)cn1,6.94692155651658,6.2373214362725635
CHEMBL4519297,Cl.NOC(c1ccccc1)c1cccc(C(F)(F)F)c1,5.761953896871205,4.920818753952375
CHEMBL4521716,Cc1cc(-c2cnn(C)c2)ccc1N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,7.698970004336019,6.645891560852599
CHEMBL4522927,Cn1cc(-c2ccc(N3CCC([C@H]4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.119186407719209,7.327902142064283
CHEMBL4524223,Cl.NOC(c1ccccc1)c1ccc(Cl)cc1,5.301029995663981,4.6252516539898965
CHEMBL4524854,Fc1cccc2c1C(C1CCCC1)n1cncc1-2,5.906928693623937,7.022276394711152
CHEMBL4531639,Fc1cccc2c1C(c1ccccc1)n1cncc1-2,5.562090964460501,6.42712839779952
CHEMBL4536439,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,5.728158393463501,6.6020599913279625
CHEMBL4539097,Cl.NOC(c1ccccc1)c1ccccc1Cl,4.7447274948966935,4.661543506395395
CHEMBL4544399,Cl.NOC(c1ccccc1)c1ccsc1,5.473660722610156,5.355561410532162
CHEMBL4544607,Cl.NOC(c1ccccc1)c1cccc(F)c1,5.301029995663981,5.221848749616356
CHEMBL4545004,CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,6.7447274948966935,6.7447274948966935
CHEMBL4549778,Fc1cccc2c1C(C1CCOCC1)n1cncc1-2,5.27213355053251,6.723538195826756
CHEMBL4549976,NS(=O)(=O)NCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,7.6777807052660805,5.0
CHEMBL4553360,Fc1cccc2c1C(C1CCN(c3nc4ccccc4s3)CC1)n1cncc1-2,7.721246399047171,6.709965388637482
CHEMBL4558294,Cl.NOC(c1ccccc1)c1cccc(C(F)(F)F)c1F,5.221848749616356,5.250263684430939
CHEMBL4561507,Cl.NOC(c1ccccc1)c1ccc(Cl)c(Cl)c1,5.718966632752273,5.3979400086720375
CHEMBL4561893,Fc1cccc2c1C(C1CCN(c3ccc(-c4ccncc4)cc3)CC1)n1cncc1-2,6.552841968657781,6.452225294612178
CHEMBL4562566,Cn1ccc2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc21,6.692503962086787,6.424812155072339
CHEMBL4567552,Fc1cccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)c1,6.777283528852417,6.430626090384954
CHEMBL4570374,Brc1cc(NCc2cccc3nonc23)c2cn[nH]c2c1,5.863279432843593,5.531652669587842
CHEMBL4571179,Fc1cccc2c1C(Cc1ccccc1)n1cncc1-2,5.563201489768197,6.100726812682396
CHEMBL4571508,Cl.NOC(c1ccccc1)c1cc(C(F)(F)F)ccc1F,5.962573502059376,5.044793462458058
CHEMBL4577825,CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,6.886056647693163,6.346787486224656
CHEMBL4578334,Cl.NOC(c1ccccc1)c1ccc(Cl)cc1Cl,5.701146923590294,5.31695296176115
CHEMBL4578338,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,5.7447274948966935,4.996108833763089
CHEMBL4582341,Cl.NOC(c1ccccc1)c1cc(F)cc(F)c1,6.447331783887806,5.458420756053419
CHEMBL4585089,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,8.0,5.0
CHEMBL4585829,Cl.NOC(c1ccccc1)c1ccc(F)cc1F,5.91721462968355,5.195860567664649
CHEMBL4585863,Cn1cc(-c2cccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c2)cn1,6.5968794788241825,6.1944991418416
CHEMBL4586507,Fc1cccc2c1C(C1CCCCC1)n1cncc1-2,6.966576244513051,7.070581074285707
CHEMBL4588805,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,7.698970004336019,7.154901959985743
CHEMBL4588985,O=C(c1ccccc1)N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,5.448184177648985,5.894489815230026
CHEMBL4590292,Cl.NOC(CCCC(=O)Nc1ccccc1)c1cccc(Cl)c1,5.844663962534939,3.910094888560602
CHEMBL4632992,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3cccc(Cl)c3)(C1)C2,6.91721462968355,5.0
CHEMBL4633682,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC(C(=O)O)C3)cc1c2=O,5.735182176990463,6.376750709602099
CHEMBL4635512,O=C1c2cc(F)ccc2-n2c1nc1ccc(B(O)O)cc1c2=O,5.747146969020107,5.91721462968355
CHEMBL4642346,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)nc1,7.568636235841013,7.6020599913279625
CHEMBL4643029,O=Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.795880017344075,7.221848749616356
CHEMBL4643729,COC(=O)C1CCCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)C1,5.844663962534939,5.542118103266008
CHEMBL4644195,CC1(C)OB(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)OC1(C)C,4.8830603534492445,5.220403508742176
CHEMBL4644380,O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3ccnn3)cc1c2=O,6.107905397309519,5.94692155651658
CHEMBL4644751,C[C@H](C(=O)Nc1ccc(F)cc1)C12CC(NC(=O)c3ccc(F)c(F)c3)(C1)C2,8.721246399047171,5.0
CHEMBL4645897,COC(=O)C1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,5.920818753952375,6.00436480540245
CHEMBL4645973,O=C(O)/C=C/c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.920818753952375,7.522878745280337
CHEMBL4646483,COC(=O)C1CCCN1Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.337242168318426,6.522878745280337
CHEMBL4646657,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCC(C(=O)O)CC3)cc1c2=O,5.508638306165727,6.346787486224656
CHEMBL4647345,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC3C(=O)O)cc1c2=O,5.424812155072339,6.7447274948966935
CHEMBL4648181,CCOC(=O)/C=C/c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.721246399047171,6.431798275933005
CHEMBL4648447,O=C(O)c1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,6.943095148663527,7.1487416512809245
CHEMBL4739919,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccco1,5.775466937393914,4.0
CHEMBL4740188,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,8.154901959985743,5.173925197299173
CHEMBL4741069,NS(=O)(=O)c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.522878745280337,7.318758762624412
CHEMBL4741094,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc([N+](=O)[O-])cc1,7.481486060122112,7.318758762624412
CHEMBL4741297,O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)cc2F)=N\O)c2nonc12,6.795880017344075,4.721246399047171
CHEMBL4741630,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,8.292429823902063,5.107905397309519
CHEMBL4741880,O=C(CN1CCC2(CC1)COc1cc(C(F)(F)F)ccc12)Nc1ccc(Cl)cc1,6.585026652029182,4.590066876668706
CHEMBL4741917,CC(=O)Nc1cc(Nc2ccc(F)c(-c3ccsc3)c2)c2cc(C(=O)O)[nH]c2c1,5.410050398674292,5.596879478824182
CHEMBL4743717,CC(=O)Nc1cc(Nc2ccc(F)nc2)c2cc(C(=O)O)[nH]c2c1,4.414539270491499,4.336299074610352
CHEMBL4743724,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1ncc(C(F)(F)F)cc12,8.102372908709558,4.735182176990463
CHEMBL4743826,CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,7.920818753952375,4.928117992693875
CHEMBL4744101,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccccc2F)c2nonc12,6.882728704344236,3.958607314841775
CHEMBL4744209,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,5.769551078621726,4.6777807052660805
CHEMBL4744944,CC(=O)Nc1cc(Nc2ccc(F)c(C)c2)c2cc(C(=O)O)[nH]c2c1,5.73754891026957,5.769551078621726
CHEMBL4745769,O=C(Nc1ccc(Cl)cc1)C(CC1CC1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.522878745280337,4.798602875679548
CHEMBL4745907,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1nc(C(F)(F)F)ccc12,8.267606240177031,5.1487416512809245
CHEMBL4746699,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.823908740944319,5.161150909262744
CHEMBL4746735,CC(=O)Nc1cc(Nc2ccc(F)c(OCC(F)(F)F)c2)c2cc(C(=O)O)[nH]c2c1,5.335358024443875,5.016373712875465
CHEMBL4747007,O=C1c2ccc(O)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.449771646944906,6.4156687756324695
CHEMBL4747060,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1,6.823908740944319,4.182295837032809
CHEMBL4747072,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,7.721246399047171,5.6020599913279625
CHEMBL4747079,CCNC1=C/C(=N\c2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2C1=O,7.7447274948966935,7.6020599913279625
CHEMBL4747226,Cn1cc(-c2ccc(NC(=O)N3CCC(C(=O)/C(=N/O)Nc4ccc(F)c(Br)c4)CC3)cc2)cn1,7.853871964321762,4.0
CHEMBL4747676,O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)cc2)=N\O)c2nonc12,6.82102305270683,4.187086643357144
CHEMBL4747779,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c([N+](=O)[O-])c1,7.823908740944319,7.823908740944319
CHEMBL4748072,COc1ccc2c(c1)C(=O)c1c(nnn1-c1ccc(F)c(Cl)c1)C2=O,5.0,5.0
CHEMBL4748091,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)NCc2ccccc2)CC1,7.552841968657781,4.046868774816555
CHEMBL4748675,O=[N+]([O-])c1ccc(N/C(Cc2ccccc2F)=N\O)c2nonc12,6.991399828238082,4.522878745280337
CHEMBL4748868,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)cc1,7.236572006437063,7.309803919971486
CHEMBL4749277,COc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cc(OC)c1OC,5.497572880015567,5.147520006363144
CHEMBL4749687,Cc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,4.448550002027125,4.647817481888637
CHEMBL4749726,O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(Cl)c1,7.3979400086720375,7.443697499232712
CHEMBL4749799,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,8.301029995663981,4.795880017344075
CHEMBL4750221,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(Br)cc2)c2nonc12,6.931814138253839,4.301029995663981
CHEMBL4750649,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]cnc2c1,7.107905397309519,6.982966660701219
CHEMBL4750840,O=C(O)c1cc2c(Nc3ccc(F)c(Cl)c3)ccc(F)c2[nH]1,4.39040559077478,4.0034883278458215
CHEMBL4751204,CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,6.657577319177793,5.847711655616943
CHEMBL4751227,CC[C@@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.920818753952375,4.943095148663527
CHEMBL4751316,O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.6777807052660805,5.236572006437063
CHEMBL4751419,N#Cc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,4.0,4.0
CHEMBL4751532,O=C1c2cc(O)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.841637507904751,6.767003889607846
CHEMBL4751742,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)NCc2ccccc2)CC1,7.619788758288394,4.0
CHEMBL4751793,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1Cl,5.0,5.0
CHEMBL4752081,CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,7.638272163982407,5.346787486224656
CHEMBL4752390,CC(=O)Nc1cc(Nc2ccc(F)cc2)c2cc(C(=O)O)[nH]c2c1,5.277366077466188,5.114073660198569
CHEMBL4752478,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,5.87942606879415,4.448550002027125
CHEMBL4752502,N#Cc1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.585026652029182,7.180456064458132
CHEMBL4752806,O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)cc2)=N\O)c2nonc12,6.958607314841775,4.292429823902063
CHEMBL4753003,O=C(O)c1cc2c(Nc3cc(Br)ccc3F)ccc(F)c2[nH]1,4.55129368009492,4.382999658879101
CHEMBL4753565,O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(Cl)c(F)c(Cl)c1,7.481486060122112,7.468521082957745
CHEMBL4753714,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(Cl)c1,7.638272163982407,7.7447274948966935
CHEMBL4753967,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,6.481486060122113,4.853871964321762
CHEMBL4754615,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,7.161150909262744,4.978810700930062
CHEMBL4754740,CC(=O)Nc1cc(Nc2ccc(F)c(OCc3ccccc3)c2)c2cc(C(=O)O)[nH]c2c1,5.0,5.280668713016273
CHEMBL4754956,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.154901959985743,4.431798275933005
CHEMBL4755556,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)c2ccccc2)CC1,6.97469413473523,4.0
CHEMBL4755902,COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cn1,5.467245621007502,5.441291429466834
CHEMBL4756155,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.886056647693163,7.853871964321762
CHEMBL4756754,Cc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,6.913640169325252,7.1938200260161125
CHEMBL4757244,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,6.521433504406157,4.657577319177793
CHEMBL4757365,CC(=O)Nc1cc(Nc2ccc(F)c(OC(F)(F)F)c2)c2cc(C(=O)O)[nH]c2c1,5.863279432843593,5.441291429466834
CHEMBL4757995,CC[C@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.962573502059376,4.809668301829708
CHEMBL4757996,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(F)c(Br)c2)c2nonc12,6.97469413473523,4.327902142064283
CHEMBL4758026,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,8.18045606445813,4.987162775294828
CHEMBL4758067,O=[N+]([O-])c1ccc(N/C(=N\O)c2cccc(F)c2)c2nonc12,6.610833915635467,4.346787486224656
CHEMBL4758583,N#Cc1ccc2nccc(C3CCN(C(=O)C(=O)Nc4ccc(Cl)cc4)CC3)c2c1,6.928117992693875,5.214670164989233
CHEMBL4758910,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,5.845271792559845,4.09699145085845
CHEMBL4759065,CC(=O)Nc1cc(Nc2ccc(OC(F)(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,4.6252516539898965,5.243363891754152
CHEMBL4759518,O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(F)c1,7.2839966563652006,6.995678626217358
CHEMBL4759802,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(c2ccccc2)CC1,5.991825815993574,4.0
CHEMBL4760312,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1,5.751536282448968,4.927823655521034
CHEMBL4761104,CC[C@H](C(=O)Nc1ccc(Cl)cn1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,6.494850021680094,4.578396073130169
CHEMBL4761417,CCOc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)ccc1F,5.657577319177793,5.289882634888183
CHEMBL4761629,CC(C)(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.958607314841775,4.319664486585436
CHEMBL4761665,O=C(O)c1cc2c(Nc3ccc(F)c(Br)c3)ccc(F)c2[nH]1,5.0030507515046185,4.978810700930062
CHEMBL4761805,CC(=O)Nc1cc(Nc2ccc(F)cn2)c2cc(C(=O)O)[nH]c2c1,4.966576244513051,4.931814138253838
CHEMBL4762048,COC(=O)c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.468521082957745,7.236572006437063
CHEMBL4762616,COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cc1,5.767003889607846,5.521433504406157
CHEMBL4762621,COc1ccc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c12,4.489454989793388,4.709965388637482
CHEMBL4762733,O=C1c2ccccc2C(=O)c2c1nnn2-c1cnc(Cl)c(Cl)c1,6.94692155651658,6.605548319173784
CHEMBL4762872,O=C(O)c1cc2c(Nc3ccc(F)c(OC(F)(F)F)c3)ccc(F)c2[nH]1,4.787812395596042,4.782516055786093
CHEMBL4763146,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(Cl)cc2)c2nonc12,6.94692155651658,4.3979400086720375
CHEMBL4763205,O=C(Nc1ccccc1)[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,6.823908740944319,4.0
CHEMBL4763242,CCNc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,5.756961951313706,5.452225294612178
CHEMBL4763375,C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,8.4089353929735,5.136677139879544
CHEMBL4763470,CC(=O)Nc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,7.0915149811213505,6.87942606879415
CHEMBL4763910,CC(=O)Nc1cc(Nc2ccc(F)c(F)c2)c2cc(C(=O)O)[nH]c2c1,5.931814138253839,5.809668301829708
CHEMBL4763934,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2ccncc2c1,7.3979400086720375,7.468521082957745
CHEMBL4764025,CCCOc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)ccc1F,5.8297382846050425,5.350665141287858
CHEMBL4764324,CC(=O)Nc1cc(Nc2ccc(F)c(Oc3ccccc3)c2)c2cc(C(=O)O)[nH]c2c1,5.2343314452409855,5.841637507904751
CHEMBL4764360,CC(C(=O)Nc1ccc(Cl)cc1)C1CCC2(CC1)c1ccc(C(F)(F)F)cc1CN2C,8.080921907623926,5.1487416512809245
CHEMBL4764737,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCCCC1,6.87942606879415,4.100464015347826
CHEMBL4764848,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,8.096910013008056,5.229147988357856
CHEMBL4765090,O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,8.0,8.0
CHEMBL4776232,O=C(O)c1cc2c(Nc3ccc(F)c(Cl)c3)cc([N+](=O)[O-])cc2[nH]1,4.0,4.0
CHEMBL4776703,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1,7.3979400086720375,4.236796699629228
CHEMBL4777219,O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc([N+](=O)[O-])c1,7.5376020021010435,7.552841968657781
CHEMBL4777262,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)C(F)(F)C1,8.045757490560675,5.200659450546418
CHEMBL4777678,O=C(O)c1cc2c(Nc3ccc(F)c4[nH]c(C(=O)O)cc34)ccc(F)c2[nH]1,5.565431095965801,5.458420756053419
CHEMBL4777850,O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)c(Cl)c2)=N\O)c2nonc12,7.4089353929735005,4.494850021680094
CHEMBL4778719,O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)c(F)c2)=N\O)c2nonc12,7.309803919971486,4.026872146400302
CHEMBL4778760,C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(c1)CCN2C(=O)C1CCOCC1,8.154901959985743,4.698970004336019
CHEMBL4779207,COc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)ccc1F,5.910094888560602,5.603800652904264
CHEMBL4779227,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,6.958607314841775,4.764471553092451
CHEMBL4780026,O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccc(Cl)cc1,6.173925197299173,4.368556230986828
CHEMBL4780314,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)cc1,7.638272163982407,7.823908740944319
CHEMBL4780730,O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,6.690369832574102,4.091729500504276
CHEMBL4781037,NS(=O)(=O)N1CCC(C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,7.346787486224656,4.204418880091986
CHEMBL4781631,CC(=O)Nc1cc(Nc2ccc(OC(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,5.497572880015567,5.259637310505756
CHEMBL4781703,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,7.522878745280337,4.522878745280337
CHEMBL4781782,O/N=C(/CC1CCCCC1)Nc1ccc(F)c(Br)c1,6.303643611266668,4.0
CHEMBL4782412,O=[N+]([O-])c1ccc(N/C(=N\O)c2ccccc2Br)c2nonc12,7.1938200260161125,4.6020599913279625
CHEMBL4782532,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,7.4089353929735005,4.4089353929735005
CHEMBL4783159,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]ncc2c1,7.346787486224656,7.376750709602099
CHEMBL4783665,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2nnn[nH]2)cc1,7.221848749616356,7.6020599913279625
CHEMBL4784061,O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,6.931814138253839,4.200032588919265
CHEMBL4784589,CC(=O)Nc1cc(Nc2cccc3[nH]ncc23)c2cc(C(=O)O)[nH]c2c1,5.123782159408358,5.168770306132936
CHEMBL4785586,CC(=O)Nc1cc(Nc2ccc(F)c(OC(C)C)c2)c2cc(C(=O)O)[nH]c2c1,5.510041520575165,5.189767482004916
CHEMBL4785841,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(C(F)(F)F)c(Cl)c1,7.522878745280337,7.6020599913279625
CHEMBL4786080,CC(=O)Nc1cc(Nc2ccc(F)c(C3CC3)c2)c2cc(C(=O)O)[nH]c2c1,5.530177984021837,5.2636034977233574
CHEMBL4786114,COc1ccc2c(c1)C(=O)c1nnn(-c3ccc(F)c(Cl)c3)c1C2=O,6.787812395596042,6.978810700930062
CHEMBL4787695,O=C1c2cc(F)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,8.301029995663981,8.397940008672037
CHEMBL4788833,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.136677139879544,5.1938200260161125
CHEMBL4789503,NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,6.703334809738469,4.231080845074899
CHEMBL4790494,CC(=O)Nc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,5.075720713938118,5.071604147743286
CHEMBL4790619,CC(=O)Nc1cc(Nc2ccc(C(F)(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,4.255707016877324,4.634512015109101
CHEMBL4790626,CC(=O)Nc1cc(Nc2ccc(F)c(OCC3CC3)c2)c2cc(C(=O)O)[nH]c2c1,5.507239610973162,5.388276691992658
CHEMBL4791116,COc1cc(Nc2ccc(F)c3[nH]c(C(=O)O)cc23)cc(OC)c1OC,4.653647025549361,4.632644078973981
CHEMBL4791168,COP(C)(=O)NCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.8996294548824375,5.585026652029182
CHEMBL4791729,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(F)c1,7.698970004336019,7.7447274948966935
